"Start","End","ticker_symbol","ticker_price","ticker_compname","ticker_min","ticker_max","ticker_fct"
"03.01.2000 1:0:0","23.01.2000 1:0:0","CHX","7.75","PILGRIMS PRIDE CORP","6.375","8.125","1.2745098039215685"
"03.01.2000 1:0:0","23.01.2000 1:0:0","SJM","15.75","SMUCKER J M CO","15.875","19.1875","1.2086614173228347"
"03.01.2000 1:0:0","23.01.2000 1:0:0","AKO","17.75","EMBOTELLADORA ANDINA S A","14.5","17.8125","1.228448275862069"
"03.01.2000 1:0:0","23.01.2000 1:0:0","ETZ","5.5","ETZ LAVUD LTD","5.375","7.5","1.3953488372093024"
"03.01.2000 1:0:0","23.01.2000 1:0:0","DIN","0.375","CONSORCIO G GRUPO DINA SA DE CV","0.375","0.75","2.0"
"03.01.2000 1:0:0","23.01.2000 1:0:0","MOG","26.6875","MOOG INC","27.0","40.5","1.5"
"03.01.2000 1:0:0","23.01.2000 1:0:0","TI","131.5","TELECOM ITALIA SPA","61.5","139.5","2.268292682926829"
"03.01.2000 1:0:0","23.01.2000 1:0:0","CIV","16.5","CONECTIV INC","16.25","29.9375","1.8423076923076922"
"03.01.2000 1:0:0","23.01.2000 1:0:0","AGM","16.125","FEDERAL AGRICULTURAL MORT CORP","16.0","19.3125","1.20703125"
"03.01.2000 1:0:0","23.01.2000 1:0:0","BRK","52000.0","BERKSHIRE HATHAWAY INC DEL","1765.0","54800.0","31.048158640226628"
"03.01.2000 1:0:0","23.01.2000 1:0:0","WAK","14.8125","WACKENHUT CORP","9.9375","15.0","1.509433962264151"
"04.01.2000 1:0:0","24.01.2000 1:0:0","FCX","18.0","FREEPORT MCMORAN COPPER & GOLD","17.375","21.1875","1.2194244604316546"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TTEN","3.0","3 T E C ENERGY CORP","2.875","3.5","1.2173913043478262"
"04.01.2000 1:0:0","24.01.2000 1:0:0","OMNI","1.1875","OMNI ENERGY SERVICES CORP","1.125","1.375","1.2222222222222223"
"04.01.2000 1:0:0","24.01.2000 1:0:0","PCR","5.375","PERINI CORP","4.0625","5.0","1.2307692307692308"
"04.01.2000 1:0:0","24.01.2000 1:0:0","CHX","7.875","PILGRIMS PRIDE CORP","6.0","8.125","1.3541666666666667"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TOF","2.3125","TOFUTTI BRANDS INC","2.0","2.75","1.375"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SJM","15.625","SMUCKER J M CO","15.75","19.1875","1.2182539682539681"
"04.01.2000 1:0:0","24.01.2000 1:0:0","AKO","17.375","EMBOTELLADORA ANDINA S A","14.5","17.8125","1.228448275862069"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BMLS","2.0","BURKE MILLS INC","1.8125","2.25","1.2413793103448276"
"04.01.2000 1:0:0","24.01.2000 1:0:0","EPTG","0.875","E P L TECHNOLOGIES INC","0.71875","0.9375","1.3043478260869565"
"04.01.2000 1:0:0","24.01.2000 1:0:0","DAYR","3.125","DAY RUNNER INC","2.96875","3.8125","1.2842105263157895"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BGEN","73.875","BIOGEN INC","73.0625","88.0","1.204448246364414"
"04.01.2000 1:0:0","24.01.2000 1:0:0","CYAN","1.3125","CYANOTECH CORP","1.34375","1.65625","1.2325581395348837"
"04.01.2000 1:0:0","24.01.2000 1:0:0","GZTC","11.8125","GENZYME TRANSGENICS CORP","10.375","12.5","1.2048192771084338"
"04.01.2000 1:0:0","24.01.2000 1:0:0","IGEN","33.6875","IGEN INTERNATIONAL INC","28.3125","34.25","1.2097130242825607"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ICCC","3.0","IMMUCELL CORP","2.5625","3.125","1.2195121951219512"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SYBB","1.96875","SYNSORB BIOTECH INC","2.03125","2.46875","1.2153846153846153"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TRA","2.8125","TERRA INDUSTRIES INC","2.8125","3.6875","1.3111111111111111"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SNKI","1.1875","SWANK INC","1.0625","1.28125","1.2058823529411764"
"04.01.2000 1:0:0","24.01.2000 1:0:0","AESP","2.0","ADVANCED ELECTRONIC SUP PROD INC","1.65625","2.0","1.2075471698113207"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ADSP","8.625","ARIEL CORP","7.375","9.75","1.3220338983050848"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ASPX","8.0","AUSPEX SYSTEMS INC","7.625","10.125","1.3278688524590163"
"04.01.2000 1:0:0","24.01.2000 1:0:0","IMSG","1.4375","IMAGE SYSTEMS CORP","1.0","1.5","1.5"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SOS","4.375","STORAGE COMPUTER CORP","3.3125","4.125","1.2452830188679245"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TTMT","0.9375","TOWER TECH INC","0.6875","0.875","1.2727272727272727"
"04.01.2000 1:0:0","24.01.2000 1:0:0","VCR","2.375","SENSORY SCIENCE CORP","1.875","2.375","1.2666666666666666"
"04.01.2000 1:0:0","24.01.2000 1:0:0","AUDC","72.125","AUDIOCODES LTD","71.5","87.5","1.2237762237762237"
"04.01.2000 1:0:0","24.01.2000 1:0:0","DITC","118.1875","DITECH COMMUNICATIONS CORP","97.875","119.0","1.2158365261813537"
"04.01.2000 1:0:0","24.01.2000 1:0:0","DYNX","1.07813","DYNATEC INTERNATIONAL INC","1.03125","1.25","1.2121212121212122"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ETCIA","3.125","ELECTRONIC TELE COMMUNICATIONS","2.5","3.09375","1.2375"
"04.01.2000 1:0:0","24.01.2000 1:0:0","IDC","58.0","INTERDIGITAL COMMUNICATIONS CORP","51.0","63.0","1.2352941176470589"
"04.01.2000 1:0:0","24.01.2000 1:0:0","NWLL","31.5","NEW TEL LTD","8.21875","31.5","3.832699619771863"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TLDT","0.71875","TELIDENT INC","0.625","0.78125","1.25"
"04.01.2000 1:0:0","24.01.2000 1:0:0","CSYI","1.5625","CIRCUIT SYSTEMS INC","1.25","1.5625","1.25"
"04.01.2000 1:0:0","24.01.2000 1:0:0","EFTC","2.625","EFTC CORP","2.0","2.9375","1.46875"
"04.01.2000 1:0:0","24.01.2000 1:0:0","LINK","47.25","INTERLINK ELECTRONICS","46.0","56.5","1.2282608695652173"
"04.01.2000 1:0:0","24.01.2000 1:0:0","JET","0.75","JETRONIC INDUSTRIES INC","0.8125","1.0","1.2307692307692308"
"04.01.2000 1:0:0","24.01.2000 1:0:0","RSYS","37.875","RADISYS CORP","40.0","49.375","1.234375"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SPLI","43.25","SPECTRA PHYSICS LASERS INC","31.375","38.375","1.2231075697211156"
"04.01.2000 1:0:0","24.01.2000 1:0:0","XTEL","1.625","XETEL CORP","1.375","1.75","1.2727272727272727"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BMTR","0.78125","BONDED MOTORS INC","0.625","0.78125","1.25"
"04.01.2000 1:0:0","24.01.2000 1:0:0","DIN","-0.40625","CONSORCIO G GRUPO DINA SA DE CV","0.375","0.75","2.0"
"04.01.2000 1:0:0","24.01.2000 1:0:0","AXLE","0.625","T J T INC","0.53125","0.65625","1.2352941176470589"
"04.01.2000 1:0:0","24.01.2000 1:0:0","NYMX","3.5","NYMOX PHARMACEUTICAL CORP","2.625","3.25","1.2380952380952381"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SCII","59.25","SENSAR CORP","45.25","55.0","1.2154696132596685"
"04.01.2000 1:0:0","24.01.2000 1:0:0","POCI","14.9375","PRECISION OPTICS CORP INC","13.25","16.0","1.2075471698113207"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SMTS","1.9375","SOMANETICS CORP","1.625","2.125","1.3076923076923077"
"04.01.2000 1:0:0","24.01.2000 1:0:0","VMTI","0.75","VISTA MEDICAL TECHNOLOGIES INC","0.73438","0.9375","1.2765870530243197"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BTBT","0.5","B T SHIPPING LTD","0.5","0.625","1.25"
"04.01.2000 1:0:0","24.01.2000 1:0:0","LMG","49.875","A T & T CORP","51.59375","66.5","1.2889158086008479"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BIPRY","-8.125","BIPER S A DE C V","7.75","9.5","1.2258064516129032"
"04.01.2000 1:0:0","24.01.2000 1:0:0","CNEBF","3.9375","CALL NET ENTERPRISES INC","3.0625","3.875","1.2653061224489797"
"04.01.2000 1:0:0","24.01.2000 1:0:0","STGC","24.5","STARTEC GLOBAL COM CORP","21.375","27.0","1.263157894736842"
"04.01.2000 1:0:0","24.01.2000 1:0:0","PLA","19.4375","PLAYBOY ENTERPRISES INC","19.8125","24.125","1.2176656151419558"
"04.01.2000 1:0:0","24.01.2000 1:0:0","LDIG","55.25","LIBERTY DIGITAL INC","57.5","70.125","1.2195652173913043"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SITE","13.6875","SPECTRASITE HOLDINGS INC","11.0625","13.3125","1.2033898305084745"
"04.01.2000 1:0:0","24.01.2000 1:0:0","CIV","17.1875","CONECTIV INC","16.25","29.9375","1.8423076923076922"
"04.01.2000 1:0:0","24.01.2000 1:0:0","HENL","2.0","HENLEY HEALTHCARE INC","1.65625","2.0625","1.2452830188679245"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ICO","7.0","INACOM CORP","7.625","9.5","1.2459016393442623"
"04.01.2000 1:0:0","24.01.2000 1:0:0","GNSS","16.1875","GENESYS MICROCHIP INC","16.75","22.1875","1.3246268656716418"
"04.01.2000 1:0:0","24.01.2000 1:0:0","DXPE","2.5625","D X P ENTERPRISES INC","2.125","2.65625","1.25"
"04.01.2000 1:0:0","24.01.2000 1:0:0","FDHG","11.0","FIDELITY HOLDINGS INC","12.4375","19.0","1.5276381909547738"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BEBE","20.5625","BEBE STORES INC","20.9375","27.125","1.2955223880597015"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TOPS","0.90625","TOPS APPLIANCE CITY INC","0.53125","0.75","1.411764705882353"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BLMT","5.25","BELMONT BANCORP","5.25","6.5","1.2380952380952381"
"04.01.2000 1:0:0","24.01.2000 1:0:0","FFED","2.6875","FIDELITY FEDERAL BANCORP","1.9375","2.5625","1.3225806451612903"
"04.01.2000 1:0:0","24.01.2000 1:0:0","AGM","16.0","FEDERAL AGRICULTURAL MORT CORP","16.0","19.3125","1.20703125"
"04.01.2000 1:0:0","24.01.2000 1:0:0","GROW","-1.65625","U S GLOBAL INVESTORS INC","1.5","1.8125","1.2083333333333333"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BRK","53200.0","BERKSHIRE HATHAWAY INC DEL","1704.0","54800.0","32.159624413145536"
"04.01.2000 1:0:0","24.01.2000 1:0:0","RLCO","-2.15625","REALCO INC","2.0625","2.5","1.2121212121212122"
"04.01.2000 1:0:0","24.01.2000 1:0:0","CHAS","0.46875","CHASTAIN CAP CORP","0.40625","0.5","1.2307692307692308"
"04.01.2000 1:0:0","24.01.2000 1:0:0","GTAX","10.5","GILMAN & CIOCIA INC","8.875","11.25","1.267605633802817"
"04.01.2000 1:0:0","24.01.2000 1:0:0","MYPT","60.0","MYPOINTS COM INC","54.25","68.6875","1.2661290322580645"
"04.01.2000 1:0:0","24.01.2000 1:0:0","LRW","8.75","LABOR READY INC","9.0625","11.9375","1.3172413793103448"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ALLY","2.5","ALLIANCE GAMING CORP","2.25","3.0","1.3333333333333333"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BAANF","9.9375","BAAN COMPANY NV","10.125","14.8125","1.462962962962963"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BLSW","90.875","BLUESTONE SOFTWARE INC","93.0","113.75","1.2231182795698925"
"04.01.2000 1:0:0","24.01.2000 1:0:0","BBSW","101.0","BROADBASE SOFTWARE INC","94.0","113.0","1.202127659574468"
"04.01.2000 1:0:0","24.01.2000 1:0:0","CKEY","8.0","CROSSKEYS SYSTEMS CORP","8.25","10.25","1.2424242424242424"
"04.01.2000 1:0:0","24.01.2000 1:0:0","GMGC","5.25","GENERAL MAGIC INC","4.03125","5.75","1.426356589147287"
"04.01.2000 1:0:0","24.01.2000 1:0:0","GRIC","38.5","GRIC COMMUNICATIONS INC","42.3125","59.25","1.4002954209748892"
"04.01.2000 1:0:0","24.01.2000 1:0:0","JUDG","2.5","JUDGE GROUP INC","1.4375","1.8125","1.2608695652173914"
"04.01.2000 1:0:0","24.01.2000 1:0:0","MPLX","53.0","MEDIAPLEX INC","50.8125","61.0","1.2004920049200491"
"04.01.2000 1:0:0","24.01.2000 1:0:0","NETM","6.3125","NETMANAGE INC","4.875","7.40625","1.5192307692307692"
"04.01.2000 1:0:0","24.01.2000 1:0:0","PMTC","20.0","PARAMETRIC TECHNOLOGY CORP","20.0","25.125","1.25625"
"04.01.2000 1:0:0","24.01.2000 1:0:0","RLAXY","3.25","REALAX SOFTWARE A G","2.5625","3.75","1.4634146341463414"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SLGX","33.75","SALESLOGIX CORP","34.25","41.125","1.2007299270072993"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SAPE","100.9375","SAPIENT CORP","110.0625","132.75","1.2061328790459966"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SFO","41.125","SONIC FOUNDRY INC","24.5","41.0","1.6734693877551021"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TZIX","44.0","TRIZETTO GROUP INC","35.5625","44.9375","1.2636203866432338"
"04.01.2000 1:0:0","24.01.2000 1:0:0","FMKT","244.9375","FREEMARKETS INC","278.5","341.875","1.2275583482944346"
"04.01.2000 1:0:0","24.01.2000 1:0:0","SAA","0.9375","STRATEGIA CORPORATION","0.875","1.0625","1.2142857142857142"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TMN","3.6875","TRANSMEDIA NETWORK INC","2.5625","3.125","1.2195121951219512"
"04.01.2000 1:0:0","24.01.2000 1:0:0","WAK","14.875","WACKENHUT CORP","9.9375","15.0","1.509433962264151"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ACEI","2.71875","AMERICAN CHAMPION ENTRMT INC","0.75","2.84375","3.7916666666666665"
"04.01.2000 1:0:0","24.01.2000 1:0:0","JUNI","2.25","JUNIPER GROUP INC","2.0","2.5","1.25"
"04.01.2000 1:0:0","24.01.2000 1:0:0","MBE","0.25","MALIBU ENTNMT WORLDWIDE INC","0.21875","0.3125","1.4285714285714286"
"04.01.2000 1:0:0","24.01.2000 1:0:0","VSNA","3.9375","VISIONAMERICA INC","3.5","4.25","1.2142857142857142"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ATEC","3.4375","A T E C GROUP INC","2.375","3.25","1.368421052631579"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ILNK","3.8125","I LINK INC","2.75","3.375","1.2272727272727273"
"04.01.2000 1:0:0","24.01.2000 1:0:0","INFU","3.6875","INFU TECH INC","2.75","4.34375","1.5795454545454546"
"04.01.2000 1:0:0","24.01.2000 1:0:0","LTWO","4.375","LEARN2 COM INC","3.4375","4.375","1.2727272727272727"
"04.01.2000 1:0:0","24.01.2000 1:0:0","ALI","7.125","ALTERRA HEALTHCARE CORP","6.1875","7.6875","1.2424242424242424"
"04.01.2000 1:0:0","24.01.2000 1:0:0","CRGN","69.25","CURAGEN CORP","62.625","79.375","1.2674650698602794"
"04.01.2000 1:0:0","24.01.2000 1:0:0","MAXY","52.4375","MAXYGEN INC","58.375","70.5","1.2077087794432548"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TRGNY","13.5","TRANSGENE SA ADS","10.125","13.0","1.2839506172839505"
"04.01.2000 1:0:0","24.01.2000 1:0:0","IT","14.75","GARTNER GROUP INC NEW","13.5","16.625","1.2314814814814814"
"04.01.2000 1:0:0","24.01.2000 1:0:0","TSST","1.125","TESSERACT GROUP INC","1.0","1.375","1.375"
"05.01.2000 1:0:0","25.01.2000 1:0:0","KRY","1.1875","CRYSTALLEX INTERNATIONAL CORP","1.25","1.625","1.3"
"05.01.2000 1:0:0","25.01.2000 1:0:0","FCX","17.875","FREEPORT MCMORAN COPPER & GOLD","17.375","21.1875","1.2194244604316546"
"05.01.2000 1:0:0","25.01.2000 1:0:0","VGZ","0.09375","VISTA GOLD CORP","0.09375","0.125","1.3333333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TTEN","3.5625","3 T E C ENERGY CORP","2.875","3.5","1.2173913043478262"
"05.01.2000 1:0:0","25.01.2000 1:0:0","OMNI","1.48438","OMNI ENERGY SERVICES CORP","1.125","1.375","1.2222222222222223"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TGCI","0.875","T G C INDUSTRIES INC","0.75","1.125","1.5"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PCR","5.8125","PERINI CORP","4.0625","5.375","1.323076923076923"
"05.01.2000 1:0:0","25.01.2000 1:0:0","EWEB","16.04688","EUROWEB INTERNATIONAL CORP","12.5","19.625","1.57"
"05.01.2000 1:0:0","25.01.2000 1:0:0","INEI","1.75","INSITUFORM EAST INC","1.25","1.75","1.4"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CHX","8.0","PILGRIMS PRIDE CORP","5.75","8.125","1.4130434782608696"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TOF","2.125","TOFUTTI BRANDS INC","2.0","2.75","1.375"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SJM","16.0","SMUCKER J M CO","15.625","19.1875","1.228"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AKO","17.9375","EMBOTELLADORA ANDINA S A","14.4375","17.8125","1.2337662337662338"
"05.01.2000 1:0:0","25.01.2000 1:0:0","DLW","1.6875","DELTA WOODSIDE INDS INC NEW","1.5","1.8125","1.2083333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TMSTA","1.9375","THOMASTON MILLS INC","1.15625","2.0","1.7297297297297298"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BTIC","5.875","BRUNSWICK TECHNOLOGIES","4.375","5.9375","1.3571428571428572"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RIDG","3.0625","RIDGEVIEW INC","1.6875","2.3125","1.3703703703703705"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BMLS","1.875","BURKE MILLS INC","1.8125","2.25","1.2413793103448276"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SA","1.125","STAGE II APPAREL CORP","1.125","1.375","1.2222222222222223"
"05.01.2000 1:0:0","25.01.2000 1:0:0","EPTG","0.875","E P L TECHNOLOGIES INC","0.71875","0.9375","1.3043478260869565"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TASA","1.625","TOUCHSTONE APPLIED SCI ASSOC INC","1.4375","1.8125","1.2608695652173914"
"05.01.2000 1:0:0","25.01.2000 1:0:0","DAYR","3.0","DAY RUNNER INC","2.96875","3.8125","1.2842105263157895"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ASTM","1.0","AASTROM BIOSCIENCES INC","0.71875","1.09375","1.5217391304347827"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ANGN","2.5","ANGEION CORP","2.0","2.875","1.4375"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AQLA","3.3125","AQUILA BIOPHARMACEUTICALS INC","2.3125","3.0","1.2972972972972974"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AXPH","5.4375","AXYS PHARMACEUTICALS INC","4.1875","5.125","1.2238805970149254"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BGEN","74.9375","BIOGEN INC","73.0625","88.0","1.204448246364414"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CALY","1.5","CALYPTE BIOMEDICAL CORP","1.34375","1.71875","1.2790697674418605"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CTIC","6.25","CELL THERAPEUTICS INC","5.4375","6.75","1.2413793103448276"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CYAN","1.28125","CYANOTECH CORP","1.3125","1.65625","1.2619047619047619"
"05.01.2000 1:0:0","25.01.2000 1:0:0","DSCO","2.90625","DISCOVERY LABORATORIES INC","2.4375","2.9375","1.205128205128205"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GZTC","12.125","GENZYME TRANSGENICS CORP","10.375","12.5","1.2048192771084338"
"05.01.2000 1:0:0","25.01.2000 1:0:0","HEPH","13.75","HOLLIS EDEN PHARMACEUTICALS INC","11.375","13.75","1.2087912087912087"
"05.01.2000 1:0:0","25.01.2000 1:0:0","IGEN","37.625","IGEN INTERNATIONAL INC","28.3125","34.25","1.2097130242825607"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ICCC","3.0","IMMUCELL CORP","2.5625","3.125","1.2195121951219512"
"05.01.2000 1:0:0","25.01.2000 1:0:0","MLNM","134.09375","MILLENNIUM PHARMACEUTICALS INC","116.46875","139.9375","1.2015025489669975"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SERO","7.0","SEROLOGICALS CORP","6.0","7.375","1.2291666666666667"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SYBB","1.90625","SYNSORB BIOTECH INC","1.96875","2.46875","1.253968253968254"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TRIBY","2.125","TRINITY BIOTECH PLC","1.75","2.4375","1.3928571428571428"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TLRK","40.0","TULARIK INC","30.0","37.625","1.2541666666666667"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AZUR","1.03125","AZUREL LTD","1.0625","1.3125","1.2352941176470589"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ISP","8.5","INTERNATIONAL SPECIALTY PRDS INC","7.75","9.3125","1.2016129032258065"
"05.01.2000 1:0:0","25.01.2000 1:0:0","MACE","3.5625","MACE SECURITY INTL INC","3.53125","4.4375","1.2566371681415929"
"05.01.2000 1:0:0","25.01.2000 1:0:0","EECN","2.1875","ECOGEN INC","1.25","2.0625","1.65"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GRO","8.6875","MISSISSIPPI CHEMICAL CORP","7.75","9.75","1.2580645161290323"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TRA","2.8125","TERRA INDUSTRIES INC","2.8125","3.6875","1.3111111111111111"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TNH","6.875","TERRA NITROGEN CO LP","5.0","7.1875","1.4375"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GSPT","19.875","GLOBAL SPORTS INC","14.0","18.25","1.3035714285714286"
"05.01.2000 1:0:0","25.01.2000 1:0:0","VCIC","2.1875","VISKASE COMPANIES INC","2.25","2.8125","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SNKI","1.1875","SWANK INC","1.0625","1.28125","1.2058823529411764"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CVOL","0.90625","COVOL TECHNOLOGIES INC","0.84375","1.03125","1.2222222222222223"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TPC","-0.9375","TOP AIR MANUFACTURING INC","0.6875","0.875","1.2727272727272727"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AESP","3.0","ADVANCED ELECTRONIC SUP PROD INC","1.65625","2.0","1.2075471698113207"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ADSP","8.84375","ARIEL CORP","7.375","9.75","1.3220338983050848"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ASPX","8.01563","AUSPEX SYSTEMS INC","7.625","10.125","1.3278688524590163"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BND","14.0","BOUNDLESS CORP","9.875","12.125","1.2278481012658229"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GTW","59.6875","GATEWAY INC","55.0","69.375","1.2613636363636365"
"05.01.2000 1:0:0","25.01.2000 1:0:0","IMSG","1.375","IMAGE SYSTEMS CORP","1.0","1.5","1.5"
"05.01.2000 1:0:0","25.01.2000 1:0:0","IONN","22.125","ION NETWORKS INC","19.375","23.5","1.2129032258064516"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AQM","4.4375","Q M S INC","2.875","4.0","1.391304347826087"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SCCO","1.4375","SMITH CORONA CORP","1.375","1.75","1.2727272727272727"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SOS","5.125","STORAGE COMPUTER CORP","3.3125","4.375","1.320754716981132"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ULTR","1.1875","ULTRADATA SYSTEMS INC","1.0625","1.375","1.2941176470588236"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TTMT","0.9375","TOWER TECH INC","0.6875","0.9375","1.3636363636363635"
"05.01.2000 1:0:0","25.01.2000 1:0:0","NWST","0.59375","NEWSTAR MEDIA INC","0.53125","0.65625","1.2352941176470589"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RCOT","10.1875","RECOTON CORP","8.8125","10.875","1.2340425531914894"
"05.01.2000 1:0:0","25.01.2000 1:0:0","VCR","2.375","SENSORY SCIENCE CORP","1.875","2.375","1.2666666666666666"
"05.01.2000 1:0:0","25.01.2000 1:0:0","UVEW","5.25","UNIVIEW TECHNOLOGIES CORP","4.75","5.9375","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AUDC","72.625","AUDIOCODES LTD","71.5","87.5","1.2237762237762237"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RACE","3.0625","DATA RACE INC","2.5625","3.125","1.2195121951219512"
"05.01.2000 1:0:0","25.01.2000 1:0:0","DITC","119.5","DITECH COMMUNICATIONS CORP","97.875","119.0","1.2158365261813537"
"05.01.2000 1:0:0","25.01.2000 1:0:0","DYNX","1.25","DYNATEC INTERNATIONAL INC","1.03125","1.25","1.2121212121212122"
"05.01.2000 1:0:0","25.01.2000 1:0:0","EGLO","6.3125","EGLOBE INC","5.0","6.625","1.325"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ETCIA","3.375","ELECTRONIC TELE COMMUNICATIONS","2.5","3.125","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","IDC","54.875","INTERDIGITAL COMMUNICATIONS CORP","51.0","63.0","1.2352941176470589"
"05.01.2000 1:0:0","25.01.2000 1:0:0","NWLL","21.125","NEW TEL LTD","8.21875","31.5","3.832699619771863"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TCCO","6.71875","TECHNICAL COMMUNICATIONS CORP","7.125","8.75","1.2280701754385965"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TLDT","0.75","TELIDENT INC","0.625","0.78125","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CLTK","20.375","CELERITEK INC","16.5","25.9375","1.571969696969697"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CLS","43.875","CELESTICA INC","43.75","53.25","1.217142857142857"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CSYI","1.625","CIRCUIT SYSTEMS INC","1.25","1.5625","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CDTS","7.6875","CONDUCTUS INC","9.0","11.0","1.2222222222222223"
"05.01.2000 1:0:0","25.01.2000 1:0:0","EFTC","2.84375","EFTC CORP","2.0","2.9375","1.46875"
"05.01.2000 1:0:0","25.01.2000 1:0:0","HTEK","1.6875","HYTEK MICROSYSTEMS INC","1.625","1.96875","1.2115384615384615"
"05.01.2000 1:0:0","25.01.2000 1:0:0","LINK","43.5625","INTERLINK ELECTRONICS","46.0","56.5","1.2282608695652173"
